Year,Rank,Agent,Office,UnitsListed,VolumeListed,UnitsSold,VolumeSold,UnitsTotal,VolumeTotal,% MLS Volume,Avg Ttl Price,Avg DOM
2016,1760,"HUSARY, SEDAR - R01377748",KELLER WILLIAMS - DKWECO,37,"$12,377,625 ",53,"$15,101,385 ",90,"$27,479,010 ",0.01%,"305,322",45
2016,1888,"MANGUYEN, DENISE - R00002628",MICHAEL JAMES REAL ESTATE - BMJRE,32,"$11,577,000 ",21,"$4,219,000 ",53,"$15,796,000 ",0.00%,"298,038",45
2016,6141,"Jefferson, Crystal - 159512932",Keller Williams East County - CCSRPI,8,"$2,079,000 ",2,"$808,000 ",10,"$2,887,000 ",0.00%,"288,700",45
2016,2755,"PINA-RENNER, ADDA - R01265172",NEXTHOME TOWN & COUNTRY - DRWPR01,26,"$7,696,725 ",41,"$11,581,345 ",67,"$19,278,070 ",0.00%,"287,732",45
2016,4618,"Donahue, John - ML225981",Coldwell Banker - ML32553,11,"$3,557,750 ",5,"$911,650 ",16,"$4,469,400 ",0.00%,"279,338",45
2016,2775,"VILLAFRANCA, ERNEST - R01330018",BETTER HOMES AND GARDENS REAL ESTATE RELIANCE - OBHGRP,26,"$7,624,165 ",18,"$4,596,800 ",44,"$12,220,965 ",0.00%,"277,749",45
2016,8840,"Bolanos, Roberto - QMSBOLANOS",Loans Realty Group - QM01DOLL,3,"$885,000 ",5,"$1,230,675 ",8,"$2,115,675 ",0.00%,"264,459",45
2016,8628,"BENTON, SEDALIA - R00464607",UNLIMITED REAL ESTATE - ORWURE,5,"$941,200 ",4,"$1,382,000 ",9,"$2,323,200 ",0.00%,"258,133",45
2016,8667,"Harper, Marcus - 213502095",ATM Real Estate - CCWATMR,3,"$931,000 ",4,"$852,500 ",7,"$1,783,500 ",0.00%,"254,786",45
2016,12429,"Betancourt, Desiree - QMMBETANCD",Betancourt Realty - QM01BTNR01,1,"$250,000 ",0,$0 ,1,"$250,000 ",0,"250,000",45
2016,12778,"George, Dessy - 159508059",Kropa Realty - CC21KR,1,"$83,500 ",14,"$3,432,500 ",15,"$3,516,000 ",0.00%,"234,400",45
2016,4223,"COLEMAN, CARRIE - R01709527",DELTA BAY REALTY - DDBAYRE,18,"$4,147,000 ",6,"$1,403,895 ",24,"$5,550,895 ",0.00%,"231,287",45
2016,12548,"Rodriguez, Olga - QMPRODROLG",Realty First - QM01RYFS,1,"$218,000 ",0,$0 ,1,"$218,000 ",0,"218,000",45
2016,12316,"Gaur, Simi - 206526693",Corinthian Realty - SCRL01,1,"$280,000 ",5,"$1,023,500 ",6,"$1,303,500 ",0.00%,"217,250",45
2016,8128,"Naranjo, Esther - 159517150",World Premier Realty - CCWPRG,6,"$1,089,000 ",4,"$990,500 ",10,"$2,079,500 ",0.00%,"207,950",45
2016,10359,"Ferris, Jack - QBD338993","Ferris Financial Group, Inc - QB7D7012",3,"$596,750 ",3,"$596,750 ",6,"$1,193,500 ",0.00%,"198,917",45
2016,8034,"Jarquin, Astrid - 159519406",Weichert Realtors-America Fir - CCAFRE,9,"$1,119,240 ",20,"$3,477,628 ",29,"$4,596,868 ",0.00%,"158,513",45
2016,4947,"GLIEDEN, BEVERLEY - R00546892",ASSIST 2 SELL REALTY - DASELL,25,"$3,136,600 ",1,"$259,950 ",26,"$3,396,550 ",0.00%,"130,637",45
2016,1788,"Benavides, Lisa - 206513727",REALTY EXPERTS - SGGL01,109,"$12,228,480 ",84,"$8,386,000 ",193,"$20,614,480 ",0.00%,"106,811",45
2016,1212,"Costa, Robert - 206531361",Advantage Homes - SMJP01,180,"$17,337,550 ",97,"$8,723,700 ",277,"$26,061,250 ",0.01%,"94,084",45
2016,5755,"Goulart, Anselmo - 159523632",BHHS Drysdale Properties - CCPCR4,1,"$2,370,000 ",1,"$1,200,000 ",2,"$3,570,000 ",0.00%,"1,785,000",46
2016,764,"CORKERY, LINK - R00592245",PROP COUNSELORS LINK CORKERY - OPCLC,14,"$24,536,000 ",7,"$9,941,000 ",21,"$34,477,000 ",0.01%,"1,641,762",46
2016,1353,"Vilfort, Leslie - 159513248",J. Rockcliff Realtors Inc - CCJROCK02,11,"$15,799,400 ",13,"$18,185,100 ",24,"$33,984,500 ",0.01%,"1,416,021",46
2016,670,"Hess, Jeanie - 159509177","Empire Realty Associates, Inc. - CCEMP",17,"$26,729,605 ",12,"$12,019,500 ",29,"$38,749,105 ",0.01%,"1,336,176",46
2016,689,"Zwahlen, Brenda - 159512151",J. Rockcliff Realtors Inc. - CCJROCK,19,"$26,218,000 ",15,"$19,174,000 ",34,"$45,392,000 ",0.01%,"1,335,059",46
2016,2127,"REINKE, NATHANIEL - R01916819",BAY APARTMENT ADVISORS - OSMMAY,9,"$10,325,000 ",3,"$3,890,000 ",12,"$14,215,000 ",0.00%,"1,184,583",46
2016,4074,"Linamen, Meredith - 159521512",Coldwell Banker - CCCOLD02,3,"$4,365,000 ",5,"$5,093,500 ",8,"$9,458,500 ",0.00%,"1,182,313",46
2016,4987,"SPARACINO, CHRISTOPHER - R01925292",BAY APARTMENT ADVISORS - OSMMAY,3,"$3,098,000 ",1,"$1,275,000 ",4,"$4,373,000 ",0.00%,"1,093,250",46
2016,8203,"Blake, Tammi - ML240916",David Lyng Real Estate - ML39310,1,"$1,062,500 ",1,"$1,062,500 ",2,"$2,125,000 ",0.00%,"1,062,500",46
2016,118,"Bauer, David - 159505695",J. Rockcliff Realtors Inc - CCJROCK02,73,"$72,666,625 ",32,"$33,911,800 ",105,"$106,578,425 ",0.02%,"1,015,033",46
2016,9625,"GASKINS, ROBIN - R01441541",UNKNOWN - UNKNOWN,1,"$720,000 ",7,"$6,850,700 ",8,"$7,570,700 ",0.00%,"946,338",46
2016,909,"WOODWORTH, DANIEL - R01180992",WOODWORTH PROPERTIES - BDWB,19,"$21,692,600 ",15,"$8,970,100 ",34,"$30,662,700 ",0.01%,"901,844",46
2016,7418,"Bhagat, Ramesh - 206517150",Realty Gurus - SBHG01,1,"$1,350,000 ",6,"$4,696,450 ",7,"$6,046,450 ",0.00%,"863,779",46
2016,8955,"Herrod, Shelly - QMPHERRSHE",Keller Williams Realty - QM01KWRE,1,"$860,000 ",0,$0 ,1,"$860,000 ",0.00%,"860,000",46
2016,11840,"Jain, Preeya - 206536113",Intero Real Estate Svcs - SINA02,1,"$365,000 ",1,"$1,339,000 ",2,"$1,704,000 ",0.00%,"852,000",46
2016,9036,"Thackwell, Virginia - QS806005",Zephyr Real Estate - QSZEPH06,1,"$843,375 ",0,$0 ,1,"$843,375 ",0.00%,"843,375",46
2016,7004,"Mendaros, Judy - 159523366",Keller Williams Realty - CCKELR,2,"$1,556,000 ",2,"$1,774,000 ",4,"$3,330,000 ",0.00%,"832,500",46
2016,10650,"Lan, Huibin - ML211394",Baywin Realty and Financial Services - ML86897,1,"$540,000 ",1,"$1,039,900 ",2,"$1,579,900 ",0.00%,"789,950",46
2016,9418,"Booras, Ted - 159509539BE",United Apartment Group - STDB01,1,"$760,000 ",0,$0 ,1,"$760,000 ",0.00%,"760,000",46
2016,3178,"San Nicolas, Vincent Tore - 149520107","Vincent San Nicolas, Brkr - SVTQ01",6,"$6,440,000 ",15,"$9,275,145 ",21,"$15,715,145 ",0.00%,"748,340",46
2016,8711,"BECTON, EMMA - R00929775",E B REALTY - OEBR,3,"$920,000 ",1,"$2,000,000 ",4,"$2,920,000 ",0.00%,"730,000",46
2016,10877,"Swetland, Andrea - QS520168",Vanguard Properties - QSVANG06,1,"$509,000 ",2,"$1,613,000 ",3,"$2,122,000 ",0.00%,"707,333",46
2016,3788,"Smith, Kaylee - 206537266",Landsea Holdings Corp. - SKAY01,7,"$4,949,938 ",0,$0 ,7,"$4,949,938 ",0.00%,"707,134",46
2016,7748,"Armstrong, Steve - ML196097",Fireside Realty - ML36290,2,"$1,211,290 ",1,"$696,188 ",3,"$1,907,478 ",0.00%,"635,826",46
2016,6541,"Genin, Roselyne - ML144076",Pacific Realty Partners - ML29074,2,"$1,810,000 ",5,"$2,634,000 ",7,"$4,444,000 ",0.00%,"634,857",46
2016,1264,"Nikolaou, Mitchell - 206500254",RE/Max Accord - SJGS06,29,"$16,796,000 ",19,"$11,548,761 ",48,"$28,344,761 ",0.01%,"590,516",46
2016,1450,"Yang, David - 206510922",Legacy Real Estate & Assoc. - SMMX01,25,"$14,834,480 ",14,"$8,033,000 ",39,"$22,867,480 ",0.00%,"586,346",46
2016,4462,"Martinson, Rob - 159519793",Intero Real Estate Services - CCAPRR,7,"$3,768,775 ",13,"$7,802,000 ",20,"$11,570,775 ",0.00%,"578,539",46
2016,10515,"Chen, Wanda - ML1789",Apex Real Estate Investments - ML38447,1,"$563,000 ",0,$0 ,1,"$563,000 ",0.00%,"563,000",46
2016,10565,"Altstatt, Joie - QMMALTSTAT",Homelink Real Estate - QM01TRI02,1,"$550,000 ",0,$0 ,1,"$550,000 ",0.00%,"550,000",46
2016,5342,"HANKSTON, WILLIAM - R00576699",REAL ESTATE EXCHANGE - OREES,5,"$2,750,000 ",1,"$520,000 ",6,"$3,270,000 ",0.00%,"545,000",46
2016,6860,"Huynh, Evan - ML280152",Akimax Realty - ML28530,3,"$1,625,000 ",0,$0 ,3,"$1,625,000 ",0.00%,"541,667",46
2016,5175,"Keihani, Sheila - 159501330",Alain Pinel Realtors - CCAPR,7,"$2,903,450 ",12,"$7,135,000 ",19,"$10,038,450 ",0.00%,"528,339",46
2016,8084,"Otero, Lauree - 206534745","eXp Realty of CA, Inc - SEXB01",2,"$1,102,000 ",1,"$475,000 ",3,"$1,577,000 ",0.00%,"525,667",46
2016,8404,"Reed, John - 206535554",Keller Williams Tri Valley - SKWB05,2,"$1,005,000 ",2,"$1,080,000 ",4,"$2,085,000 ",0.00%,"521,250",46
2016,10845,"Waddell, Rhonda - QMMWADDELL","Rhonda Waddell, Broker - QM01CORP",1,"$513,000 ",0,$0 ,1,"$513,000 ",0.00%,"513,000",46
2016,10763,"Nelsen, Karen - ML4766",Intero Real Estate Services - ML37881,2,"$525,000 ",1,"$970,000 ",3,"$1,495,000 ",0.00%,"498,333",46
2016,5563,"Chavis, Melissa - 206528585",Intero Real Estate Services - SBKS02,5,"$2,537,000 ",13,"$6,281,000 ",18,"$8,818,000 ",0.00%,"489,889",46
2016,10479,"Harris, Betty - 159513159",Keller Williams Realty - CCKELW,2,"$570,000 ",2,"$1,384,900 ",4,"$1,954,900 ",0.00%,"488,725",46
2016,6118,"CHIKAMI, SEKI - R01047602",COLDWELL BANKER RESIDENTIAL - OCBVA 01,4,"$2,095,000 ",4,"$1,794,500 ",8,"$3,889,500 ",0.00%,"486,188",46
2016,7025,"Till, Mary Lou - 159501514",J. Rockcliff Realtors Inc. - CCJROCK05,3,"$1,540,000 ",3,"$1,374,000 ",6,"$2,914,000 ",0.00%,"485,667",46
2016,5654,"Luthra, Anita - 159521638",Golden State Realty& Leasing - CCYAFG,4,"$2,452,900 ",4,"$1,389,000 ",8,"$3,841,900 ",0.00%,"480,238",46
2016,4903,"NG, WENDY - R01261173",WEM PACIFIC INVESTMENT INC. - REXIT,6,"$3,186,500 ",1,"$160,000 ",7,"$3,346,500 ",0.00%,"478,071",46
2016,11221,"Wen, Sana - ML9355",Coldwell Banker Infiniti Group - ML35272,1,"$455,000 ",8,"$3,762,000 ",9,"$4,217,000 ",0.00%,"468,556",46
2016,9284,"Quintero, Alejandra - 159524270",Sequoia Real Estate - CCSQIA,2,"$790,000 ",5,"$2,488,000 ",7,"$3,278,000 ",0.00%,"468,286",46
2016,1151,"FARROW, DONALD - R01771241",MARPLES & ASSOCIATES REALTORS - DMARP,39,"$18,161,415 ",45,"$20,942,185 ",84,"$39,103,600 ",0.01%,"465,519",46
2016,7083,"Roman, Teresa - 159520257",Keller Williams Realty - CCKELR,3,"$1,507,500 ",4,"$1,732,500 ",7,"$3,240,000 ",0.00%,"462,857",46
2016,5892,"Mulry, Michael - 174564844","CNA Equity Group, Inc - CCCNAEG",5,"$2,274,000 ",5,"$2,344,000 ",10,"$4,618,000 ",0.00%,"461,800",46
2016,8300,"Chan, Edmond - 206517708",Top Sale Real Estate - SEKM01,2,"$1,035,000 ",7,"$3,116,000 ",9,"$4,151,000 ",0.00%,"461,222",46
2016,11166,"Ellis, Cindy - QMDELLISCD",Ellis & Associates Realty - QM01CJEB,1,"$460,000 ",0,$0 ,1,"$460,000 ",0,"460,000",46
2016,9230,"NGO, LINDA - R01832758",CLIMB REAL ESTATE GROUP - OCREG 01,2,"$800,500 ",6,"$2,853,000 ",8,"$3,653,500 ",0.00%,"456,688",46
2016,2426,"Aimer, Connie - 159509158",RE/MAX Accord - CCRMX09,19,"$8,928,757 ",18,"$7,585,818 ",37,"$16,514,575 ",0.00%,"446,340",46
2016,11318,"Walton Simone, Francine - ML246508",Allison James Estates & Homes - ML87692,1,"$441,000 ",0,$0 ,1,"$441,000 ",0,"441,000",46
2016,11526,"Tran pham, Tina - ML200360",AMAC Realty & Lending - ML55421,1,"$412,000 ",1,"$470,000 ",2,"$882,000 ",0.00%,"441,000",46
2016,8829,"Nabkel, Ehsan - 159502788",Creekside Realty - CCBAY,2,"$890,000 ",5,"$2,062,490 ",7,"$2,952,490 ",0.00%,"421,784",46
2016,5065,"KAUR, SURINDER - R01701495",1ST CHOICE MORTGAGE R.E. - BWCHOC,7,"$3,011,000 ",30,"$12,428,400 ",37,"$15,439,400 ",0.00%,"417,281",46
2016,3010,"Bensan, Olivia - 159509236",Millennium Realty - CCMIR,17,"$6,918,000 ",11,"$4,695,986 ",28,"$11,613,986 ",0.00%,"414,785",46
2016,6374,"Velasco, Luis - 183504816",Kinetic Real Estate - CCKNTRE01,5,"$1,905,475 ",3,"$1,337,160 ",8,"$3,242,635 ",0.00%,"405,329",46
2016,7590,"ESTRADA, KATHLEEN - R01418871",REALTY ONE GROUP ELITE - DRONEGET,3,"$1,280,000 ",2,"$745,000 ",5,"$2,025,000 ",0.00%,"405,000",46
2016,1547,"Stapleton, Leah - 206519594",Century 21 M & M Assoc - SCTO09,35,"$14,074,800 ",17,"$6,756,899 ",52,"$20,831,699 ",0.00%,"400,610",46
2016,3944,"Fithian, Ken - 159509316",BHHS Drysdale Properties - CCPCR1,12,"$4,623,400 ",6,"$2,514,900 ",18,"$7,138,300 ",0.00%,"396,572",46
2016,3040,"SZETO, FRANCIS W. - R01326333",FORMALITY REAL ESTATE - OFML,18,"$6,816,000 ",8,"$3,412,000 ",26,"$10,228,000 ",0.00%,"393,385",46
2016,8353,"Dalisay, John - 206519312",Keller Williams Realty - SBAS01,3,"$1,018,888 ",1,"$550,000 ",4,"$1,568,888 ",0.00%,"392,222",46
2016,1185,"Tashjian, Al - 159513331",RE/MAX Accord - CCRMXA10,42,"$17,696,200 ",29,"$9,875,750 ",71,"$27,571,950 ",0.01%,"388,337",46
2016,9409,"Kingston, Kathie - ML217073",Intero Real Estate Services - ML38424,2,"$764,597 ",0,$0 ,2,"$764,597 ",0.00%,"382,299",46
2016,4393,"Cunningham, Michael - 206527834",ePro Realty - SSRC01,8,"$3,861,000 ",10,"$3,008,400 ",18,"$6,869,400 ",0.00%,"381,633",46
2016,9507,"Roman, Lisa - QS803488",Spinnaker Real Estate Group - QSSREG,2,"$745,000 ",0,$0 ,2,"$745,000 ",0.00%,"372,500",46
2016,9404,"Reyes, Marissa - QS540088",Marissa Reyes - QSGHIG,2,"$765,000 ",4,"$1,446,000 ",6,"$2,211,000 ",0.00%,"368,500",46
2016,8317,"Washburn, Gina - 159509859",Seeking Homes - CCGMWA,2,"$1,030,000 ",5,"$1,457,500 ",7,"$2,487,500 ",0.00%,"355,357",46
2016,10540,"Medina, Pureza - QS804468",Casa Blanca Real Estate - QSCASA,2,"$559,000 ",7,"$2,593,000 ",9,"$3,152,000 ",0.00%,"350,222",46
2016,12005,"Dominguez, (R) Ed - EDDominguez",RECP.ASSOCIATION - CCBARS,1,"$340,000 ",0,$0 ,1,"$340,000 ",0,"340,000",46
2016,6709,"GROVES, TOYA - R01939942",FUSION REAL ESTATE NETWORK - OFRENI,5,"$1,717,750 ",8,"$2,674,000 ",13,"$4,391,750 ",0.00%,"337,827",46
2016,299,"Schubb, David - 159507300",Coldwell Banker - CCCOLD10,142,"$43,117,083 ",51,"$20,825,900 ",193,"$63,942,983 ",0.01%,"331,311",46
2016,9508,"Salas, Tony - 159520642",Picart Realty - CCPCTR,3,"$745,000 ",1,"$575,000 ",4,"$1,320,000 ",0.00%,"330,000",46
2016,12122,"Thomas, Paul - QBE01087","Pembrooke Properties, Inc - QBECAM",1,"$324,000 ",0,$0 ,1,"$324,000 ",0,"324,000",46
2016,661,"GUZZARDO, MICHAEL - R01066846",INTERO REAL ESTATE SVC. - DINTBH1,76,"$27,194,545 ",71,"$20,398,765 ",147,"$47,593,310 ",0.01%,"323,764",46
2016,8817,"Eelma, Yong - QMMEELMAYO",Coldwell Banker Valley Central - QM01CBVC01,2,"$892,000 ",3,"$701,000 ",5,"$1,593,000 ",0.00%,"318,600",46
2016,3647,"Villano, Veronica - 159510083",Bay Sotheby's International Re - CCPPSI,13,"$5,257,820 ",12,"$2,670,820 ",25,"$7,928,640 ",0.00%,"317,146",46
2016,12192,"Nguyen, Vi T. - ML9949",Capital One Realty - ML36388,1,"$310,000 ",0,$0 ,1,"$310,000 ",0,"310,000",46
2016,7927,"Loayza, Silvano - ML87615","Loayza Real Estate, Inc. - ML30312",3,"$1,154,510 ",21,"$6,239,000 ",24,"$7,393,510 ",0.00%,"308,063",46
2016,12206,"Alston, Shaun - QMSALSTONS",Eagle Realty - QM01ALS,1,"$305,000 ",0,$0 ,1,"$305,000 ",0,"305,000",46
2016,4830,"ALVARADO, JOSE - R01867108",COMMUNITY REALTY & INVESTMENTS - OYAN,9,"$3,287,900 ",6,"$1,261,000 ",15,"$4,548,900 ",0.00%,"303,260",46
2016,7360,"BROWN, LAVELLE - R01752802",CENTURY 21 M&M AND ASSOCIATES - OFSHARMA,5,"$1,380,000 ",2,"$675,000 ",7,"$2,055,000 ",0.00%,"293,571",46
2016,12458,"Perez, Blanca - QS803241",Coldwell Banker Res. R.E. Svcs - QSCOLD03,1,"$245,000 ",3,"$904,000 ",4,"$1,149,000 ",0.00%,"287,250",46
2016,6389,"Vasquez, Hector - 206522360",Keller Williams Realty - SBAS01,10,"$1,896,000 ",27,"$8,671,000 ",37,"$10,567,000 ",0.00%,"285,595",46
2016,12285,"Antoine-Fort, Leasha - 198030706","Keenan Howard Realty, Inc. - CCKENJB",1,"$285,000 ",0,$0 ,1,"$285,000 ",0,"285,000",46
2016,12286,"Bernardi, Allan - ML229492",Intero Real Estate Services - ML29594,1,"$285,000 ",0,$0 ,1,"$285,000 ",0,"285,000",46
2016,8605,"Parker, Jillynn - 159510920",RE/MAX Accord - CCRMXA07,1,"$949,500 ",5,"$688,600 ",6,"$1,638,100 ",0.00%,"273,017",46
2016,6052,"POPE, GARY - R01429569",BHHS DRYSDALE PROPERTIES - DMSMCD,8,"$2,135,400 ",3,"$796,950 ",11,"$2,932,350 ",0.00%,"266,577",46
2016,9332,"Tam, Vincent - QS811122",Global Realty - QSGAXX,3,"$779,500 ",2,"$510,000 ",5,"$1,289,500 ",0.00%,"257,900",46
2016,12767,"Abrams, Tara - 206533552","Tara Abrams, RE Broker - STAB01",1,"$93,000 ",4,"$1,180,500 ",5,"$1,273,500 ",0.00%,"254,700",46
2016,12452,"ENRILE, JOSEPHINE - R01361120",REALTY ONE GROUP ELITE - DRONEGET,1,"$245,000 ",0,$0 ,1,"$245,000 ",0,"245,000",46
2016,2878,"BAHAM, CHARLES - R01258449",RE/MAX BLUE LINE/PROP. MGT. - DBLRE1,30,"$7,311,525 ",26,"$4,573,270 ",56,"$11,884,795 ",0.00%,"212,228",46
2016,11285,"Cheung, David - 198026024","Klemm Real Estate, Inc - SLEM01",3,"$446,500 ",1,"$352,800 ",4,"$799,300 ",0.00%,"199,825",46
2016,7669,"MARTIN, PAULA - R01822506",REALTY ONE GROUP ELITE - DRONEGET,5,"$1,246,600 ",3,"$336,600 ",8,"$1,583,200 ",0.00%,"197,900",46
2016,11719,"Haider, Ali - ML13585",American Realty - ML39378,2,"$383,000 ",0,$0 ,2,"$383,000 ",0,"191,500",46
2016,101,"MARPLES, CATHIE - R206281",MARPLES & ASSOCIATES - DMARP1,694,"$78,095,456 ",350,"$46,637,092 ","1,044","$124,732,548 ",0.03%,"119,476",46
2016,9027,"CHAPMAN, ERNEST - R01392440",BETTER HOMES/MANN & ASSC - DBHMN 02,7,"$845,800 ",18,"$1,473,985 ",25,"$2,319,785 ",0.00%,"92,791",46
2016,12829,"Taylor, Mark F. - ML210092",Virtuous Real Estate - ML86716,1,"$10,500 ",1,"$10,500 ",2,"$21,000 ",0,"10,500",46
2016,12756,"RUSSO, DENISE - R01396791",BELLA REALTY & MANAGEMENT - DBELLA,1,"$105,000 ",21,"$39,005 ",22,"$144,005 ",0,"6,546",46
2016,12817,"Chahin, Paul - 159505702",Stephens Property Managemen - CCSPM,7,"$16,975 ",6,"$14,425 ",13,"$31,400 ",0,"2,415",46
2016,5341,"Brown, Linda - QBA010881",Coldwell Banker Residential Brokerage - QBAALLN19,1,"$2,750,000 ",0,$0 ,1,"$2,750,000 ",0.00%,"2,750,000",47
2016,3601,"Parker, Diana - 159505382",J. Rockcliff Realtors Inc - CCJROCK02,3,"$5,361,080 ",1,"$1,675,000 ",4,"$7,036,080 ",0.00%,"1,759,020",47
2016,74,"Pinza, Steven - 149520585","Steven Pinza, Broker - SSPD01",64,"$91,154,500 ",47,"$76,696,500 ",111,"$167,851,000 ",0.04%,"1,512,171",47
2016,5031,"REAGAN, MATTHEW - R01938745",TRANSWESTERN PROPERTY CO WEST - BTRANS,2,"$3,049,000 ",1,"$1,322,500 ",3,"$4,371,500 ",0.00%,"1,457,167",47
2016,8780,"Van Randall, Brigid - ML284237",Redfin - ML28155,1,"$902,000 ",1,"$1,450,000 ",2,"$2,352,000 ",0.00%,"1,176,000",47
2016,7946,"Phillips, L.Gordon - 159515147","Equitaire Associates, Inc - CCLGPS",1,"$1,150,000 ",0,$0 ,1,"$1,150,000 ",0.00%,"1,150,000",47
2016,8201,"Sancimino, Valerie - QS802206",McGuire Real Estate - QSMCGU,1,"$1,063,000 ",3,"$3,388,000 ",4,"$4,451,000 ",0.00%,"1,112,750",47
2016,8197,"Shannon, Mitch - QMDSHANONM",Shannon & Suess Real Estate - QM01MSRL,1,"$1,065,000 ",0,$0 ,1,"$1,065,000 ",0.00%,"1,065,000",47
2016,8511,"Rajput, Mohammad - 206551226",Liu & Partners Properties - SREW01,1,"$975,000 ",5,"$4,801,000 ",6,"$5,776,000 ",0.00%,"962,667",47
2016,9155,"Clark, Tyler - QS810642",North Beach Properties - QSNOBP,1,"$817,000 ",3,"$3,007,000 ",4,"$3,824,000 ",0.00%,"956,000",47
2016,9029,"Habian, Lindsay - QMSHABIANL",Action Realty - QM01ACTION,1,"$845,000 ",0,$0 ,1,"$845,000 ",0.00%,"845,000",47
2016,1875,"Hattersley, Darlene - 159507814",Coldwell Banker - CCCOLD02,14,"$11,634,000 ",1,"$660,000 ",15,"$12,294,000 ",0.00%,"819,600",47
2016,8331,"Foley, Carrie - QBC314486",RE/MAX Gold Elite - QBCREGO5,2,"$1,025,000 ",2,"$2,180,000 ",4,"$3,205,000 ",0.00%,"801,250",47
2016,6136,"Watts, Graeham R - ML246963",Intero Real Estate Services - ML38434,2,"$2,085,000 ",3,"$1,815,000 ",5,"$3,900,000 ",0.00%,"780,000",47
2016,7035,"Williams, Geoffrey - QMSWILLGEO",Coldwell Banker-Res R E Srv - QM01CLBA12,2,"$1,535,000 ",0,$0 ,2,"$1,535,000 ",0.00%,"767,500",47
2016,6760,"Orwig, Jeffery - ML226191",Altas Realty - ML39380,2,"$1,685,000 ",2,"$1,367,000 ",4,"$3,052,000 ",0.00%,"763,000",47
2016,9646,"DiBernardo, Michael - ML65017",Coldwell Banker - ML36196,1,"$715,000 ",1,"$800,000 ",2,"$1,515,000 ",0.00%,"757,500",47
2016,8095,"Kroner, Dan - ML196028",Intero Real Estate Services - ML39076,2,"$1,100,000 ",1,"$1,063,000 ",3,"$2,163,000 ",0.00%,"721,000",47
2016,8056,"Gill, Bradley - ML157627",Realty World- Eagle Properties Group - ML35940,2,"$1,114,000 ",3,"$2,339,900 ",5,"$3,453,900 ",0.00%,"690,780",47
2016,4953,"Chung, Monica - QS342626","Andersen, Jung & Co. - QSAJ&C",4,"$3,133,100 ",10,"$6,336,000 ",14,"$9,469,100 ",0.00%,"676,364",47
2016,3839,"Du, Mimi - ML153993",Realty World-SVI Group - ML29731,7,"$4,851,000 ",10,"$6,644,880 ",17,"$11,495,880 ",0.00%,"676,228",47
2016,3517,"HOM, LAWRENCE - R00598839","LAWRENCE HOM, BROKER - OUNIV",8,"$5,546,000 ",1,"$525,000 ",9,"$6,071,000 ",0.00%,"674,556",47
2016,4875,"Spitz, Ronald - 159501970",Excel Realty - CCEXRE,6,"$3,231,000 ",7,"$5,289,935 ",13,"$8,520,935 ",0.00%,"655,457",47
2016,9615,"Krohn Dougherty, Brooke - QS803356",Hill & Co. - QSH&CO,1,"$723,000 ",2,"$1,229,557 ",3,"$1,952,557 ",0.00%,"650,852",47
2016,802,"CHARMAN, WILLIAM - R01370959",GIMME SHELTER - OGME,34,"$23,749,000 ",19,"$10,205,000 ",53,"$33,954,000 ",0.01%,"640,642",47
2016,3164,"Kelly, Sandra Diaz - 159513894",Intero Real Estate Services - SBKS02,9,"$6,475,500 ",7,"$3,678,500 ",16,"$10,154,000 ",0.00%,"634,625",47
2016,5712,"Halligan, Gerald - 206503028",Coldwell Banker - SCCB02,4,"$2,401,000 ",1,"$745,000 ",5,"$3,146,000 ",0.00%,"629,200",47
2016,3380,"McCutcheon, Stephen - 206504868",Masterkey-Centerville - SMKC01,10,"$5,889,000 ",3,"$1,987,000 ",13,"$7,876,000 ",0.00%,"605,846",47
2016,4290,"CORBETT, KEVIN - R00889769",CORBETT PROPERTIES - OCORB,7,"$4,033,500 ",1,"$800,000 ",8,"$4,833,500 ",0.00%,"604,188",47
2016,8204,"Russell, Serena - 206529416",Century 21 M & M & Assoc. - SCMM02,3,"$1,062,000 ",4,"$3,151,000 ",7,"$4,213,000 ",0.00%,"601,857",47
2016,5323,"Aninao, Al - 206510962",Re/Max Active Realty - SRML01,3,"$2,767,000 ",6,"$2,592,000 ",9,"$5,359,000 ",0.00%,"595,444",47
2016,8717,"Palmer, Rick - ML6795","Richard Palmer, Broker - ML34385",1,"$920,000 ",2,"$863,000 ",3,"$1,783,000 ",0.00%,"594,333",47
2016,8556,"Corkery, Neal - QS808641",Coldwell Banker Res. R.E. Svcs - QSCOLD03,2,"$960,000 ",3,"$1,973,029 ",5,"$2,933,029 ",0.00%,"586,606",47
2016,10404,"Sierra, Roxanne - ML278936",HomeSmart Platinum Living - ML87308,1,"$585,000 ",0,$0 ,1,"$585,000 ",0.00%,"585,000",47
2016,1825,"SCHUBERT, JAMES - R00553567",COLDWELL BANKER RESIDENTIAL - OCBVA 01,20,"$11,941,265 ",10,"$5,250,000 ",30,"$17,191,265 ",0.00%,"573,042",47
2016,4029,"SAMI, MELLIE - R00984467",HER CAL REALTY - BHERCAL,9,"$4,447,000 ",3,"$2,005,000 ",12,"$6,452,000 ",0.00%,"537,667",47
2016,2930,"SOMMER, NICOLETTE - R01265945",WELLS & BENNETT REALTORS - OWELL,13,"$7,176,000 ",33,"$16,571,500 ",46,"$23,747,500 ",0.01%,"516,250",47
2016,7463,"Cline, Monica - QBD329195",Coldwell Banker B of V-Napa - QBECBBV,2,"$1,335,000 ",2,"$730,000 ",4,"$2,065,000 ",0.00%,"516,250",47
